measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,553,New Jersey,3,Both,22,All Ages,718,Self-harm,1,Number,1992,669.1829508,698.2789576,641.8416968
1,Deaths,551,Nevada,3,Both,22,All Ages,718,Self-harm,1,Number,1993,358.8508619,376.2742603,341.0753848
1,Deaths,537,Indiana,3,Both,22,All Ages,718,Self-harm,1,Number,1990,780.1421454,807.3015925,751.8526607
1,Deaths,551,Nevada,3,Both,22,All Ages,718,Self-harm,1,Number,1992,345.0010246,360.2662785,328.9290507
1,Deaths,567,Utah,3,Both,22,All Ages,718,Self-harm,1,Number,1991,309.1632196,324.2180011,294.5910801
1,Deaths,552,New Hampshire,3,Both,22,All Ages,718,Self-harm,1,Number,1990,156.3120596,164.3699931,148.1855975
1,Deaths,552,New Hampshire,3,Both,22,All Ages,718,Self-harm,1,Number,1992,149.306928,158.5672218,140.2547517
1,Deaths,551,Nevada,3,Both,22,All Ages,718,Self-harm,1,Number,1991,326.6613937,342.2393843,311.5692547
1,Deaths,554,New Mexico,3,Both,22,All Ages,718,Self-harm,1,Number,1992,299.8536345,315.7203899,284.9729414
1,Deaths,555,New York,3,Both,22,All Ages,718,Self-harm,1,Number,1992,1704.470655,1770.364062,1637.261288
1,Deaths,553,New Jersey,3,Both,22,All Ages,718,Self-harm,1,Number,1991,659.0359194,689.4328315,632.7852459
1,Deaths,561,Pennsylvania,3,Both,22,All Ages,718,Self-harm,1,Number,1992,1639.562078,1697.060327,1585.940226
1,Deaths,535,Idaho,3,Both,22,All Ages,718,Self-harm,1,Number,1991,169.5578058,180.1951761,160.2389805
1,Deaths,549,Montana,3,Both,22,All Ages,718,Self-harm,1,Number,1993,171.1688025,180.8579379,161.2044131
1,Deaths,556,North Carolina,3,Both,22,All Ages,718,Self-harm,1,Number,1992,891.0980006,921.5251204,858.7672907
1,Deaths,554,New Mexico,3,Both,22,All Ages,718,Self-harm,1,Number,1993,305.4047788,319.8580572,291.0073713
1,Deaths,547,Mississippi,3,Both,22,All Ages,718,Self-harm,1,Number,1993,346.2469128,363.0408077,329.8179693
